id,win,kills,deaths,assists,largestkillingspree,largestmultikill,longesttimespentliving,doublekills,triplekills,quadrakills,pentakills,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,largestcrit,totdmgtochamp,magicdmgtochamp,physdmgtochamp,truedmgtochamp,totheal,totunitshealed,dmgtoturrets,timecc,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,wardsplaced,wardskilled,firstblood
104295,1,1,4,14,0,1,604,0,0,0,0,22172,14821,7144,206,0,6763,5522,1240,0,2110,3,1872,0,15142,6312,8004,826,18,2,0
104296,0,1,7,25,0,1,845,0,0,0,0,20608,13747,2472,4388,0,6580,4681,766,1132,24650,14,692,0,23827,9686,13796,345,21,8,0
104297,1,8,9,5,5,1,477,0,0,0,0,136256,8867,126168,1221,0,18206,2161,14958,1087,2009,1,2751,0,28009,11198,16246,564,9,6,0
104298,0,6,9,7,2,2,486,1,0,0,0,161767,7861,150081,3825,510,23749,2028,20029,1691,3712,2,3633,0,33863,8097,23837,1928,8,4,0
104299,0,4,6,1,2,1,755,0,0,0,0,70768,4234,62599,3934,0,7476,1171,5971,334,3427,1,0,0,17265,4118,12260,887,8,2,0
104300,0,4,11,5,2,1,323,0,0,0,0,74640,24151,46500,3988,0,16118,9003,6265,850,12022,1,0,0,37713,4890,28556,4265,5,0,0
104301,1,12,3,3,8,2,1069,3,0,0,0,349048,108005,241043,0,1071,29756,5045,24711,0,1153,1,0,0,17242,5263,9414,2564,8,1,0
104302,0,3,5,11,0,1,541,0,0,0,0,40581,36723,3858,0,0,14714,13443,1270,0,468,1,315,0,15468,6278,8596,592,12,5,0
104303,1,9,6,19,5,1,507,0,0,0,0,202156,0,200356,1800,0,33430,0,32950,480,5931,1,0,0,49593,7478,40279,1836,14,4,0
104304,1,7,2,3,6,1,152,0,0,0,0,56503,45814,10590,98,342,9981,8002,1880,98,558,1,2145,0,7917,2478,5243,196,6,0,0
104305,0,2,7,7,0,1,555,0,0,0,0,70051,65819,3981,251,0,13017,11979,804,234,1092,1,0,0,22697,8452,13221,1024,8,2,0
104306,1,4,3,17,2,1,601,0,0,0,0,33386,22330,8584,2470,0,12070,8105,1717,2246,7051,5,3094,0,17303,5330,11394,578,15,2,0
104307,1,18,1,6,18,2,1734,2,0,0,0,187307,7687,170776,8843,0,30293,4838,22463,2992,12334,1,1837,0,27511,8911,18250,350,12,4,1
104308,0,7,7,9,4,1,757,0,0,0,0,194803,171597,19620,3586,0,23962,21935,918,1108,3763,1,2814,0,29646,15564,13096,984,15,2,0
104309,1,6,7,18,2,1,1084,0,0,0,0,336578,91978,241222,3378,0,38096,21357,16258,480,5716,1,8548,0,75097,34660,38547,1889,17,0,0
104310,0,3,10,6,0,1,539,0,0,0,0,96459,60853,19055,16550,0,9388,6791,881,1715,6695,1,0,0,36749,19440,15932,1376,9,0,0
104311,0,7,5,13,3,2,954,1,0,0,0,144534,28429,111937,4167,0,23173,4017,18950,205,12483,1,3258,0,42470,22886,14815,4769,15,2,0
104312,0,10,9,5,3,1,433,0,0,0,0,183974,2937,170767,10269,0,19921,1055,17540,1326,5899,1,0,0,35588,7670,26294,1624,4,5,0
104313,0,7,9,6,2,1,594,0,0,0,0,153319,122549,13159,17610,0,28299,19872,752,7674,1340,1,1279,0,19039,8126,8158,2753,8,0,0
104314,1,3,3,16,2,2,400,1,0,0,0,67245,2505,64739,0,301,10901,1605,9296,0,3321,3,0,0,11127,7305,3750,72,6,0,0
104315,0,7,8,3,2,2,411,2,0,0,0,120429,1231,118259,938,0,15803,952,13912,938,682,1,1417,0,20955,5173,14397,1384,7,0,0
104316,0,2,8,3,0,1,509,0,0,0,0,108656,89399,18915,342,0,14423,13233,1154,36,2026,1,1158,0,19223,11648,6921,653,10,2,0
104317,1,13,6,8,9,2,1056,1,0,0,0,183666,7957,152181,23528,0,29624,4805,19112,5707,11909,1,6373,0,40476,12561,25471,2443,10,8,1
104318,1,8,7,6,4,2,519,1,0,0,0,168125,30877,127441,9806,1052,12618,1173,10672,772,3937,3,2982,0,22823,8746,13555,522,13,0,0
104319,1,6,3,25,3,2,566,1,0,0,0,47565,14607,21769,11187,0,14019,5905,6471,1643,4634,5,2969,0,18249,8340,8650,1258,22,5,0
104320,0,2,6,2,0,1,407,0,0,0,0,86354,78301,7504,548,0,10745,8455,1755,533,155,1,243,0,14064,4432,9477,154,3,0,0
104321,0,1,1,3,0,1,1417,0,0,0,0,125241,243,124874,123,727,7613,53,7559,0,3310,2,1464,0,11723,4559,7164,0,5,0,0
104322,0,2,7,3,0,1,324,0,0,0,0,134516,3055,131461,0,0,10791,3055,7736,0,8218,1,180,0,27139,6010,16886,4242,9,1,1
104323,0,3,7,1,0,1,308,0,0,0,0,66663,48522,17160,981,0,13469,11029,2386,53,482,1,1696,0,16781,9317,6831,633,3,0,0
104324,1,2,3,18,0,1,388,0,0,0,0,10639,5320,4879,439,0,5439,2706,2438,294,2679,8,944,0,10831,4520,5982,328,16,4,1
104325,1,9,2,4,5,2,570,1,0,0,0,109636,1783,106501,1352,848,8878,713,7982,182,2103,2,3992,0,11233,3983,6728,521,12,0,1
104326,0,4,7,17,2,2,557,1,0,0,0,279356,27862,245323,6171,1666,27959,7544,17874,2540,6088,1,3963,0,30744,12085,15406,3252,13,2,0
104327,0,2,7,7,0,1,375,0,0,0,0,58705,2050,55919,735,0,8714,1529,6465,720,2356,1,0,0,16297,3932,10688,1675,8,1,0
104328,1,6,2,8,6,1,518,0,0,0,0,98546,71340,27205,0,0,15368,12848,2519,0,3015,1,0,0,14930,2053,12726,150,2,0,0
104329,0,6,4,0,3,1,618,0,0,0,0,71390,12076,58856,458,0,11778,2424,8895,458,455,1,0,0,17243,9627,7544,72,2,1,0
104330,0,2,3,1,2,1,1363,0,0,0,0,139427,2152,137275,0,1103,7759,516,7243,0,2150,4,0,0,15581,4230,11273,78,8,2,0
104331,0,0,3,3,0,0,543,0,0,0,0,53295,41687,11440,167,0,7973,5860,1945,167,9550,1,0,0,21659,10809,9102,1747,5,0,0
104332,0,5,7,5,4,1,365,0,0,0,0,82898,9140,72187,1570,520,15667,2449,12995,222,1689,3,0,0,16530,4793,11155,581,4,0,0
104333,1,1,10,15,0,1,393,0,0,0,0,38868,16054,12536,10277,0,7121,3614,1855,1651,8901,11,696,0,32235,5025,24318,2891,21,5,0
104334,1,2,7,11,0,1,432,0,0,0,0,25726,16210,8580,934,0,8459,6678,1595,184,6538,8,411,0,20934,7667,12764,502,11,4,0
104335,1,21,1,5,21,4,272,4,2,1,0,199132,239,198892,0,1042,31115,151,30964,0,1507,1,0,0,19095,5409,13395,290,9,0,0
104336,1,4,3,5,3,2,656,1,0,0,0,74206,2047,66983,5175,0,9733,1046,8686,0,1077,1,0,0,11744,4659,7036,48,7,1,0
104337,0,4,12,6,0,1,475,0,0,0,0,65457,168,57392,7896,343,12655,72,10105,2478,3639,2,1060,0,24524,6219,18081,224,7,0,0
104338,0,3,8,6,3,1,524,0,0,0,0,33272,152,30166,2953,0,8410,152,6832,1425,1756,3,0,0,14171,5039,8632,498,5,2,0
104339,0,11,8,13,5,1,689,0,0,0,0,194116,40889,139804,13423,0,26243,4287,19781,2174,8128,1,2884,0,53446,20593,26825,6027,18,4,0
104340,1,6,12,14,0,1,428,0,0,0,0,124140,0,123546,594,813,21671,0,21256,414,472,1,7283,0,26352,8883,14581,2887,7,1,0
104341,0,6,9,9,3,2,540,1,0,0,0,273690,3764,268335,1589,0,29063,3719,24536,808,10429,1,0,0,42724,14753,24919,3051,13,8,0
104342,0,3,3,2,2,1,478,0,0,0,0,43853,6391,33049,4412,0,5133,1120,3973,40,3396,1,0,0,11990,3876,8090,24,10,0,0
104343,1,2,8,11,2,1,474,0,0,0,0,47694,37654,9675,364,0,14536,11779,2393,364,3145,3,966,0,20421,4609,14903,908,17,0,0
104344,1,2,5,14,0,1,664,0,0,0,0,38882,17805,17796,3281,0,9263,3342,5921,0,11964,6,1265,0,18043,3275,14407,360,21,1,0
104345,0,7,9,3,3,1,360,0,0,0,0,133503,72735,21907,38860,0,22728,14440,2738,5548,6181,1,0,0,21588,6763,13672,1152,7,2,0
104346,0,3,5,4,2,1,415,0,0,0,0,75341,4540,69789,1010,0,10784,876,8897,1010,1462,1,290,0,16026,5422,8419,2185,4,1,0
104347,1,9,2,11,7,4,638,2,1,1,0,106117,3110,101837,1170,961,17773,281,17091,400,4877,4,5299,0,12712,5533,7049,128,8,2,0
104348,0,1,3,1,0,1,719,0,0,0,0,76874,1478,69241,6154,0,2956,698,2030,228,8046,1,0,0,16532,4752,11631,148,5,0,0
104349,1,3,8,19,0,1,520,0,0,0,0,113325,94700,17757,868,0,22893,20002,2321,570,1627,1,0,0,15320,7587,7331,401,15,0,0
104350,1,14,4,16,10,2,461,3,0,0,0,247198,654,239776,6767,2345,37799,322,36335,1141,1595,3,3853,0,22694,11599,10145,950,14,2,0
104351,0,12,9,6,5,1,662,0,0,0,0,218613,11868,203357,3388,0,36706,3566,31256,1884,1876,1,0,0,34711,12715,19450,2545,8,3,0
104352,0,10,6,1,4,2,519,4,0,0,0,102997,27665,70452,4879,735,13007,1542,10269,1195,2097,2,4814,0,17465,6636,10701,128,5,0,0
104353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104354,0,14,8,9,5,2,651,1,0,0,0,242065,22637,218679,749,997,28886,3380,25056,450,2849,4,0,0,23522,13007,10515,0,7,0,1
104355,1,7,9,11,2,1,564,0,0,0,0,97320,74425,17107,5788,0,19822,16893,2447,482,2880,1,1176,0,24087,14962,8897,227,9,1,1
104356,0,4,5,12,3,1,792,0,0,0,0,107112,98676,6799,1635,0,25870,24316,1206,347,7994,5,2190,0,20943,1715,19155,72,12,1,0
104357,0,0,6,5,0,0,404,0,0,0,0,52164,2045,49747,370,116,6937,496,6070,370,1756,4,0,0,13806,4267,9442,96,8,1,0
104358,0,4,3,11,2,1,1138,0,0,0,0,156715,13108,143607,0,320,16499,2334,14165,0,514,1,0,0,22310,9015,12561,734,7,0,0
104359,0,1,5,12,0,1,1198,0,0,0,0,27851,17308,9561,981,0,8346,6159,1570,616,5490,5,0,0,25021,6119,18049,852,23,6,0
104360,0,4,8,11,2,1,339,0,0,0,0,28644,20428,6593,1622,0,10807,7485,2199,1122,4885,5,1196,0,28681,18672,9457,551,12,3,0
104361,0,2,6,3,0,1,419,0,0,0,0,58108,1118,47693,9296,250,5784,0,4548,1236,4259,1,0,0,15327,3000,12327,0,5,0,0
104362,1,11,3,14,6,2,784,1,0,0,0,87201,0,82485,4715,0,17511,0,13503,4007,7800,1,6090,0,35091,12217,21580,1292,11,1,0
104363,0,8,5,1,4,2,1170,1,0,0,0,257200,10126,233649,13425,0,15324,1157,11744,2423,10634,1,4035,0,34995,11193,22261,1540,12,0,0
104364,0,11,7,10,3,2,767,1,0,0,0,189038,7769,178988,2280,762,39800,2670,36395,734,5002,4,9247,0,31966,9164,21892,909,15,3,0
104365,0,3,6,10,2,1,482,0,0,0,0,13380,10326,3053,0,0,6950,5690,1260,0,15816,5,719,0,18255,3963,13410,882,19,9,0
104366,1,0,0,0,0,0,0,0,0,0,0,8456,351,8048,56,145,0,0,0,0,1297,1,0,0,2055,404,1650,0,0,0,0
104367,1,10,4,3,5,1,986,0,0,0,0,130772,7070,122043,1659,0,21025,3808,15905,1311,4149,1,4507,0,34772,16771,15061,2939,13,4,1
104368,0,9,9,9,3,2,294,1,0,0,0,160782,110529,47769,2484,460,29250,24021,4251,978,2992,1,2342,0,30053,16136,12626,1291,13,8,0
104369,0,7,13,7,3,2,452,2,0,0,0,113558,6623,106934,0,572,18936,2751,16185,0,3249,4,1266,0,24484,6358,17340,786,11,1,0
104370,0,2,11,10,0,1,304,0,0,0,0,171099,9609,161490,0,399,24191,2030,22161,0,7044,5,788,0,37484,10346,24476,2661,4,2,0
104371,1,0,9,21,0,0,671,0,0,0,0,18617,11605,4796,2215,0,7968,4912,1589,1465,5889,14,1509,0,23202,9080,13041,1081,14,2,0
104372,1,10,7,6,5,3,388,1,1,0,0,152404,47921,102584,1898,0,29193,13256,15589,348,2274,1,0,0,27536,8506,17872,1157,11,2,0
104373,1,0,3,17,0,0,1310,0,0,0,0,23787,10600,7555,5631,0,7508,5672,1686,150,9374,5,763,0,17587,1750,15261,576,20,4,0
104374,1,5,3,6,3,1,675,0,0,0,0,154496,4681,137371,12443,305,12219,1404,10345,470,11437,1,2992,0,24808,6143,18245,419,12,2,0
104375,0,7,8,7,4,1,577,0,0,0,0,114529,0,109044,5486,0,17316,0,16884,432,2430,1,0,0,40429,11698,27590,1140,7,1,0
104376,1,6,8,16,2,1,899,0,0,0,0,267316,101014,150974,15328,0,24951,14254,8180,2516,32594,1,1877,0,76620,27819,46350,2450,21,3,0
104377,0,3,6,17,0,1,811,0,0,0,0,53643,42378,6867,4398,0,12819,11334,1484,0,11830,5,516,0,30839,11392,16916,2530,19,2,0
104378,1,19,13,9,4,2,510,1,0,0,0,286530,3224,277500,5805,846,37842,2567,30963,4311,15284,1,4254,0,59242,20572,31931,6738,18,4,0
104379,1,5,4,6,2,1,460,0,0,0,0,112503,89991,16850,5660,0,19257,15804,2400,1052,484,1,2851,0,11439,6024,5300,114,10,1,0
104380,0,0,9,2,0,0,267,0,0,0,0,88141,18095,69960,84,0,12567,4682,7884,0,1346,1,782,0,29234,9314,16814,3105,8,1,0
104381,1,12,7,12,5,4,568,2,1,1,0,114626,52946,59779,1900,0,22451,15645,6610,196,13965,1,2600,0,29454,12266,15721,1467,8,1,0
104382,0,5,3,3,3,1,673,0,0,0,0,150526,123289,19199,8038,924,13593,11239,1720,634,9589,2,0,0,19332,5582,13353,396,4,2,0
104383,1,14,2,2,12,3,868,2,1,0,0,125025,1256,122665,1103,958,19924,550,18989,385,1510,2,7336,0,10866,1244,9274,348,6,0,1
104384,1,3,5,16,0,1,551,0,0,0,0,21717,13362,6487,1867,0,13897,8911,3209,1776,2847,5,1479,0,14654,8793,5057,803,19,2,0
104385,1,11,9,7,3,2,333,1,0,0,0,134598,2609,126613,5375,0,21793,880,16095,4817,2225,1,0,0,33273,8167,20506,4600,8,0,1
104386,1,4,4,11,2,2,624,1,0,0,0,27410,14044,6106,7259,0,6120,4136,1230,753,4511,5,0,0,17644,5449,11091,1103,23,4,0
104387,1,5,3,4,4,2,682,1,0,0,0,76211,17449,57525,1236,0,9238,3284,5954,0,1955,1,10111,0,16289,3197,11963,1127,7,0,0
104388,1,10,5,15,4,2,600,1,0,0,0,205380,136135,16773,52472,0,41048,30472,1813,8761,10269,1,1881,0,30273,15108,14501,664,19,1,0
104389,0,14,10,1,3,2,291,1,0,0,0,136449,108268,12418,15762,0,35101,26982,1022,7095,1707,1,2026,0,21414,4553,15576,1284,11,1,0
104390,1,6,4,12,4,1,860,0,0,0,0,152059,113370,37568,1120,656,32534,26523,5141,870,17111,1,2556,0,33337,11975,20112,1249,14,6,0
104391,0,2,6,3,0,1,682,0,0,0,0,61744,17281,37798,6664,0,7844,1399,6052,392,2924,1,0,0,20740,5432,14652,656,18,1,0
104392,0,1,11,17,0,1,377,0,0,0,0,103979,94792,9186,0,0,16353,15434,919,0,3911,5,1490,0,24370,11230,12161,979,15,1,0
104393,1,3,7,6,0,1,383,0,0,0,0,80433,3783,76650,0,1,11735,1650,10085,0,1926,1,3048,0,20226,4239,15179,807,13,3,1
104394,1,5,10,11,2,1,424,0,0,0,0,71457,680,70777,0,541,16030,339,15690,0,2559,5,1231,0,17387,5993,10935,459,9,0,0
104395,1,13,11,8,3,2,662,1,0,0,0,123849,32100,81585,10163,0,25576,9954,13911,1711,19477,1,848,0,54901,11089,42837,974,18,2,0
104396,0,1,6,4,0,1,556,0,0,0,0,15366,8961,6404,0,0,6000,4954,1045,0,5587,5,415,0,14860,6249,7660,951,16,2,0
104397,0,3,7,4,2,1,437,0,0,0,0,47036,1356,43993,1686,347,6135,127,5707,301,1870,4,0,0,12557,2342,10167,48,6,1,0
104398,0,0,8,2,0,0,510,0,0,0,0,40174,33305,6868,0,0,3587,2867,719,0,97,1,1084,0,16617,7006,8934,675,3,0,0
104399,0,0,0,0,0,0,0,0,0,0,0,2713,1130,1582,0,0,545,365,180,0,20,1,0,0,65,0,65,0,0,0,0
104400,0,5,4,2,3,2,995,1,0,0,0,146477,9912,135379,1186,427,15477,2265,13067,144,2446,4,1718,0,18126,7613,9483,1030,11,1,0
104401,0,0,7,8,0,0,410,0,0,0,0,6685,4148,1545,991,0,2441,1514,926,0,0,0,0,0,9243,2690,5432,1120,9,0,0
104402,0,5,3,2,3,1,862,0,0,0,0,125837,16927,107934,976,0,19945,5079,13889,976,2280,5,1897,0,13512,6223,7173,116,5,1,0
104403,1,5,1,2,3,1,903,0,0,0,0,77349,462,74303,2583,0,9714,462,7682,1569,1969,1,6195,0,12601,800,9887,1912,7,0,1
104404,0,1,7,0,0,1,453,0,0,0,0,109540,427,109112,0,1025,9972,255,9716,0,2293,3,1605,0,15891,8677,7095,118,9,2,0
104405,0,7,7,2,2,1,850,0,0,0,0,103301,79439,23060,802,587,18448,15650,2140,658,3671,1,1869,0,20049,8314,10500,1234,10,1,0
104406,0,0,0,3,0,0,0,0,0,0,0,7410,5374,2035,0,0,3035,2387,648,0,2969,3,0,0,4436,3279,1064,92,13,2,0
104407,0,0,9,11,0,0,440,0,0,0,0,19789,11007,6387,2393,0,4975,3040,1290,643,5922,5,0,0,29632,12650,16439,542,18,6,0
104408,0,1,7,8,0,1,561,0,0,0,0,17445,11023,5182,1239,0,8510,6040,1786,683,10385,8,0,0,17329,9499,7338,492,27,1,0
104409,1,7,9,16,2,1,436,0,0,0,0,57580,49514,6723,1342,0,23344,21912,1432,0,2738,1,179,0,27127,13589,12899,638,16,0,0
104410,1,2,2,6,2,1,841,0,0,0,0,72479,614,70792,1072,1232,10115,388,9726,0,3203,2,6071,0,16780,3832,12449,498,6,2,0
104411,1,5,0,12,5,1,0,0,0,0,0,530968,12683,10202,508082,0,10817,5537,3195,2084,3223,1,1263,0,8060,4497,3438,124,5,0,1
104412,0,5,7,5,2,1,730,0,0,0,0,173179,124629,31451,17098,447,12712,10973,1141,598,22239,1,787,0,49006,12688,34515,1802,12,4,1
104413,1,8,6,11,4,2,889,2,0,0,0,156628,2846,152079,1703,554,17659,806,16598,254,3745,3,7270,0,23918,7054,15773,1090,17,4,1
104414,0,6,8,5,3,2,939,1,0,0,0,95225,6072,87861,1292,0,17474,1242,15021,1210,735,1,0,0,20124,9479,10114,530,9,1,0
104415,1,7,1,3,7,2,1142,1,0,0,0,105303,86418,18101,783,0,11811,8627,2400,783,3109,1,2507,0,15349,7263,7770,316,10,0,0
104416,0,5,10,6,0,1,472,0,0,0,0,149789,3756,143843,2190,1279,23983,1405,22577,0,2466,4,470,0,25116,9326,13131,2658,12,0,0
104417,1,1,6,1,0,1,361,0,0,0,0,91868,3806,78679,9382,398,6348,851,4523,974,11753,1,2532,0,24136,5506,18296,334,2,0,0
104418,0,13,9,10,7,1,892,0,0,0,0,106540,20352,78043,8144,0,25790,5819,19662,308,6857,1,0,0,32818,13826,18298,693,22,0,0
104419,1,15,10,8,3,2,252,1,0,0,0,103844,91062,10077,2703,0,31485,27386,2168,1930,1690,1,275,0,17283,7118,9771,394,12,2,1
104420,0,0,7,7,0,0,819,0,0,0,0,18457,13636,4821,0,0,7047,5803,1244,0,869,4,0,0,20313,8766,10130,1416,26,7,0
104421,0,0,5,6,0,0,459,0,0,0,0,111616,19524,84166,7926,0,10708,2101,8582,24,6932,1,0,0,30360,8728,21154,478,18,1,0
104422,0,6,10,7,2,1,339,0,0,0,0,129468,8054,120333,1080,0,17119,1745,14293,1080,1362,1,1040,0,22280,9243,12751,285,12,2,1
104423,0,0,4,4,0,0,545,0,0,0,0,12546,8175,3496,875,0,4744,3155,1214,375,1134,1,0,0,12844,4757,7929,156,11,2,0
104424,1,4,5,10,4,1,649,0,0,0,0,151418,46798,102670,1950,0,17196,4122,12843,230,1744,1,6044,0,27611,9273,17249,1088,17,1,0
104425,0,2,5,2,0,1,555,0,0,0,0,113551,4379,99913,9258,0,9547,1026,7780,740,9119,1,0,0,27358,6911,18492,1954,7,1,0
104426,1,13,1,8,10,4,663,2,1,1,0,78528,7005,71523,0,0,25865,3417,22448,0,2285,3,4558,0,10689,4206,6343,139,4,0,0
104427,1,10,2,10,7,2,619,1,0,0,0,152184,920,147589,3674,926,22266,397,20464,1404,3765,4,8094,0,11632,5830,5325,476,8,1,1
104428,0,3,6,4,2,1,449,0,0,0,0,47541,27765,15290,4486,0,7378,5949,985,444,2563,1,948,0,12173,1191,10335,647,2,0,0
104429,0,11,8,2,4,1,566,0,0,0,0,130510,100504,28079,1926,0,29420,26554,2569,296,3264,1,0,0,30427,12727,14604,3095,5,2,0
104430,1,14,1,14,9,3,890,3,1,0,0,91758,82787,8083,887,0,30520,27505,2263,751,3473,1,1556,0,20670,2013,17894,762,7,1,0
104431,0,7,11,4,3,1,690,0,0,0,0,125305,2053,122214,1038,0,21401,1401,19386,614,2964,1,750,0,39282,8691,25885,4705,10,1,1
104432,1,2,8,27,2,1,759,0,0,0,0,39640,20925,17320,1393,0,9644,5020,3739,883,10104,5,71,0,43726,14450,22867,6409,33,6,0
104433,1,3,1,6,2,1,636,0,0,0,0,42130,33663,8467,0,397,8312,6960,1351,0,2611,1,2424,0,7465,1496,5969,0,3,1,0
104434,1,3,2,13,2,1,683,0,0,0,0,27164,14908,11507,748,0,5720,4973,746,0,8464,5,2316,0,26403,13103,12766,533,19,1,0
104435,1,13,5,15,5,2,535,1,0,0,0,187857,172640,12630,2586,1319,34649,31559,1871,1218,12376,1,9669,0,28418,6139,21142,1135,14,1,0
104436,0,14,9,8,7,2,616,1,0,0,0,195463,22648,161411,11404,1085,24022,6687,16102,1232,7937,1,882,0,35392,12006,21265,2120,14,3,0
104437,0,14,19,11,5,3,250,1,1,0,0,399435,37005,357387,5043,1175,52820,8395,42228,2197,4748,3,10640,0,41275,4296,35804,1175,20,1,0
104438,1,6,4,9,3,1,711,0,0,0,0,77337,13718,63025,592,381,16256,6996,9260,0,2117,2,0,0,14579,6366,7703,509,2,1,0
104439,0,2,9,5,0,1,412,0,0,0,0,76261,69783,6224,253,0,13216,12722,364,130,2689,1,888,0,19679,13606,5660,413,11,0,0
104440,0,0,7,4,0,0,826,0,0,0,0,128478,102454,26024,0,0,14521,11436,3084,0,2422,1,1248,0,25404,10940,11469,2994,11,1,0
104441,1,2,1,2,0,1,845,0,0,0,0,49944,27800,15873,6270,143,1993,1228,507,258,4753,1,1271,0,10554,1148,9405,0,2,0,0
104442,0,3,6,2,0,1,668,0,0,0,0,136148,13998,121989,160,557,10852,682,10010,160,8049,1,0,0,30419,9441,20346,631,9,1,0
104443,0,3,12,5,2,1,367,0,0,0,0,137566,126015,11423,127,0,22608,21716,764,127,1407,1,2061,0,21074,9988,10979,107,12,0,0
104444,0,4,5,16,3,1,787,0,0,0,0,68217,43112,14462,10643,0,17421,11507,3372,2541,21579,6,186,0,42645,11869,25058,5717,23,2,0
104445,1,11,6,4,3,2,355,1,0,0,0,113145,102521,10353,270,0,22786,19683,2832,270,591,1,5359,0,14108,8317,5412,377,9,0,0
104446,1,5,7,5,0,1,461,0,0,0,0,138071,17458,119659,953,0,18893,3291,15601,0,552,1,1648,0,25241,6415,17563,1262,9,2,0
104447,1,2,8,6,0,1,323,0,0,0,0,176793,24065,152728,0,0,12489,2953,9536,0,1909,1,3001,0,36734,12575,24058,100,9,1,0
104448,1,4,2,10,2,2,527,2,0,0,0,125708,23735,101973,0,596,18321,1956,16365,0,2510,4,11669,0,12242,2354,9363,523,10,3,0
104449,0,10,7,0,4,1,275,0,0,0,0,91270,280,90145,844,909,14865,85,14416,364,4344,3,859,0,16993,4801,9457,2734,1,0,0
104450,1,4,1,4,4,1,357,0,0,0,0,85664,51539,34124,0,0,9724,6340,3383,0,8827,1,2304,0,14434,8607,5827,0,7,0,0
104451,1,7,6,5,2,1,623,0,0,0,0,163008,4100,155580,3327,1673,17915,1212,16025,678,2215,2,6341,0,15844,3759,11202,883,10,0,0
104452,0,4,5,15,2,1,943,0,0,0,0,67311,46715,14232,6363,0,14454,7880,1711,4863,9896,7,185,0,30430,11160,17717,1551,30,7,0
104453,1,5,4,3,2,1,591,0,0,0,0,72255,59197,12704,352,0,11028,10343,685,0,598,1,1963,0,8460,4013,3963,483,7,0,0
104454,1,6,10,5,2,1,511,0,0,0,0,127238,78701,47767,769,635,22734,17631,4430,672,4651,1,1422,0,29841,20403,8514,923,8,2,0
104455,0,3,3,5,0,1,765,0,0,0,0,119790,3938,106294,9557,0,16909,1213,14192,1503,8797,1,2803,0,32557,13886,17984,687,7,4,0
104456,1,8,4,12,5,1,829,0,0,0,0,141829,6730,124227,10872,385,18207,3237,14032,938,15390,1,3976,0,36670,9576,24158,2935,13,5,0
104457,0,1,11,14,0,1,788,0,0,0,0,46163,35890,9721,552,0,12683,9687,2699,296,2300,5,1135,0,22599,6751,14815,1032,6,1,0
104458,0,8,7,6,3,2,407,1,0,0,0,93152,7743,85408,0,835,17391,2463,14927,0,1681,3,0,0,15389,2495,11747,1146,7,1,0
104459,1,4,5,19,4,1,394,0,0,0,0,347932,13834,10255,323842,0,10450,6403,2994,1052,9073,8,2527,0,22345,5271,15804,1269,18,1,0
104460,1,0,0,0,0,0,0,0,0,0,0,3653,0,3653,0,0,311,0,311,0,125,2,0,0,511,25,485,0,1,0,0
104461,1,7,2,7,5,2,946,1,0,0,0,128126,24551,100786,2788,0,14299,1565,12320,412,5880,1,3867,0,27369,9056,17080,1232,10,1,0
104462,1,8,4,8,4,1,679,0,0,0,0,130479,34576,86415,9487,0,13309,4621,8490,198,9672,1,1793,0,27851,5354,22124,372,17,4,0
104463,1,5,4,5,4,1,1075,0,0,0,0,132926,11017,120325,1584,642,20411,2798,17612,0,4262,1,0,0,28551,9347,16916,2287,8,2,0
104464,0,1,5,1,0,1,523,0,0,0,0,101553,96654,4899,0,509,18028,17232,796,0,8202,1,0,0,21633,9424,11687,522,10,0,0
104465,1,4,0,3,4,1,0,0,0,0,0,66093,46362,13911,5820,0,5978,4793,824,360,13189,1,0,0,18599,1838,15934,825,8,2,0
104466,1,6,13,29,0,2,441,1,0,0,0,41665,30965,10699,0,0,16112,13795,2316,0,2256,4,0,0,42760,19001,21552,2206,41,10,0
104467,1,9,3,10,4,2,854,1,0,0,0,127387,13299,105322,8766,0,12129,1632,9338,1158,9040,1,3097,0,21486,5702,15741,42,2,0,0
104468,0,1,8,17,0,1,658,0,0,0,0,39141,34118,3598,1424,0,7764,6713,470,580,3826,5,0,0,20912,11637,7566,1708,26,1,0
104469,0,0,7,3,0,0,280,0,0,0,0,69402,0,69402,0,358,5810,0,5810,0,1764,3,0,0,11032,3475,7430,126,7,0,0
104470,1,1,1,19,0,1,291,0,0,0,0,26398,10392,9119,6886,0,7952,4440,3511,0,5424,5,963,0,12132,1111,10439,581,15,1,0
104471,1,8,2,7,7,3,711,2,1,0,0,105509,0,104389,1120,0,20748,0,20528,220,1356,2,7087,0,14026,3126,10899,0,5,1,0
104472,1,5,3,8,3,2,493,1,0,0,0,156160,122542,29591,4026,0,15145,12950,1424,770,11054,9,7453,0,15515,4940,8285,2289,11,1,0
104473,1,9,3,4,6,2,343,2,0,0,0,119570,3131,109057,7380,460,15716,899,14629,188,4038,2,0,0,19326,4956,13178,1191,5,2,0
104474,1,5,10,20,2,2,608,1,0,0,0,99975,37001,51083,11890,0,30635,6264,21257,3112,29667,6,1902,0,63904,26466,34298,3138,26,2,0
